review_id,license_number,chinese_name,english_name,dosage_form_raw,route_raw,review_type,reason,recommended_action,source_id,verified_at,review_reason,use_text_type,name_features,derived_preparation_type,decision,dosage_form_group,preparation_type,resolution_rule_id,confidence,official_evidence,resolved_at
review_04859,衛署藥輸字第023538號,除癲達口服懸浮液６%,TRILEPTAL 6% ORAL SUSPENSION,懸液劑,,inclusion,"Candidate form/name exists, but TFDA structured dosage form and approved use do not confirm oral liquid use.",Check official TFDA route/form before formal inclusion.,tfda_open_data_info37_cached_20260711,2026-07-14T00:00:00+08:00,"Candidate form/name exists, but TFDA structured dosage form and approved use do not confirm oral liquid use.",blank,explicit_oral_liquid_name;generic_liquid_name,ready_to_use,auto_include,oral_suspension,ready_to_use,MR-A02,high,TFDA dosage form=懸液劑; approved use=; names=除癲達口服懸浮液６% TRILEPTAL 6% ORAL SUSPENSION.,2026-07-14T17:31:47+08:00
review_04861,衛署藥輸字第023741號,英明格鼻用噴液劑20毫克,IMIGRAN NASSAL SPRAY 20MG,鼻用噴液劑,,inclusion,"Candidate form/name exists, but TFDA structured dosage form and approved use do not confirm oral liquid use.",Check official TFDA route/form before formal inclusion.,tfda_open_data_info37_cached_20260711,2026-07-14T00:00:00+08:00,"Candidate form/name exists, but TFDA structured dosage form and approved use do not confirm oral liquid use.",blank,generic_liquid_name,ready_to_use,auto_exclude,,,MR-B01,high,TFDA dosage form=鼻用噴液劑; approved use=; names=英明格鼻用噴液劑20毫克 IMIGRAN NASSAL SPRAY 20MG.,2026-07-14T17:31:47+08:00
review_04882,衛部藥輸字第026183號,視舒坦倍潤濕人工淚液點眼液,Systane Balance Lubricant Eye Drops,點眼乳劑,詳如仿單,inclusion,"Candidate form/name exists, but TFDA structured dosage form and approved use do not confirm oral liquid use.",Check official TFDA route/form before formal inclusion.,tfda_open_data_info37_cached_20260711,2026-07-14T00:00:00+08:00,"Candidate form/name exists, but TFDA structured dosage form and approved use do not confirm oral liquid use.",leaflet_reference_only,generic_liquid_name,ready_to_use,auto_exclude,,,MR-B01,high,TFDA dosage form=點眼乳劑; approved use=詳如仿單; names=視舒坦倍潤濕人工淚液點眼液 Systane Balance Lubricant Eye Drops.,2026-07-14T17:31:47+08:00
review_04901,衛署藥輸字第024065號,視舒坦人工淚液點眼液,SYSTANE ULTRA LUBRICANT EYE DROPS,點眼液劑,,inclusion,"Candidate form/name exists, but TFDA structured dosage form and approved use do not confirm oral liquid use.",Check official TFDA route/form before formal inclusion.,tfda_open_data_info37_cached_20260711,2026-07-14T00:00:00+08:00,"Candidate form/name exists, but TFDA structured dosage form and approved use do not confirm oral liquid use.",blank,generic_liquid_name,ready_to_use,auto_exclude,,,MR-B01,high,TFDA dosage form=點眼液劑; approved use=; names=視舒坦人工淚液點眼液 SYSTANE ULTRA LUBRICANT EYE DROPS.,2026-07-14T17:31:47+08:00
review_04906,衛署藥製字第057227號,"""派頓""滴潤人工淚液","Mult-Moisturizing Tears  ""Patron""",點眼液劑,需要時使用，每次1至2滴。,inclusion,"Candidate form/name exists, but TFDA structured dosage form and approved use do not confirm oral liquid use.",Check official TFDA route/form before formal inclusion.,tfda_open_data_info37_cached_20260711,2026-07-14T00:00:00+08:00,"Candidate form/name exists, but TFDA structured dosage form and approved use do not confirm oral liquid use.",other_official_text,generic_liquid_name,ready_to_use,auto_exclude,,,MR-B01,high,"TFDA dosage form=點眼液劑; approved use=需要時使用，每次1至2滴。; names=""派頓""滴潤人工淚液 Mult-Moisturizing Tears  ""Patron"".",2026-07-14T17:31:47+08:00
review_04911,衛署藥輸字第017161號,熱威樂素懸液劑,ZOVIRAX SUSPENSION,懸液劑,,inclusion,"Candidate form/name exists, but TFDA structured dosage form and approved use do not confirm oral liquid use.",Check official TFDA route/form before formal inclusion.,tfda_open_data_info37_cached_20260711,2026-07-14T00:00:00+08:00,"Candidate form/name exists, but TFDA structured dosage form and approved use do not confirm oral liquid use.",blank,generic_liquid_name,ready_to_use,unresolved,,,MR-C01,low,TFDA dosage form=懸液劑; approved use=; names=熱威樂素懸液劑 ZOVIRAX SUSPENSION.,2026-07-14T17:31:47+08:00
review_04933,衛署藥輸字第022014號,立妥威溶液劑,RETROVIR SYRUP,溶液劑,,inclusion,"Candidate form/name exists, but TFDA structured dosage form and approved use do not confirm oral liquid use.",Check official TFDA route/form before formal inclusion.,tfda_open_data_info37_cached_20260711,2026-07-14T00:00:00+08:00,"Candidate form/name exists, but TFDA structured dosage form and approved use do not confirm oral liquid use.",blank,generic_liquid_name,ready_to_use,unresolved,,,MR-C01,low,TFDA dosage form=溶液劑; approved use=; names=立妥威溶液劑 RETROVIR SYRUP.,2026-07-14T17:31:47+08:00
review_04994,衛署藥製字第039003號,“松裕”泰胃寧懸液２０毫克/毫升,"TAGANINE SUSPENSION 20MG/ML (CIMETIDINE) ""S.Y.""",懸液劑,,inclusion,"Candidate form/name exists, but TFDA structured dosage form and approved use do not confirm oral liquid use.",Check official TFDA route/form before formal inclusion.,tfda_open_data_info37_cached_20260711,2026-07-14T00:00:00+08:00,"Candidate form/name exists, but TFDA structured dosage form and approved use do not confirm oral liquid use.",blank,generic_liquid_name,ready_to_use,unresolved,,,MR-C01,low,"TFDA dosage form=懸液劑; approved use=; names=“松裕”泰胃寧懸液２０毫克/毫升 TAGANINE SUSPENSION 20MG/ML (CIMETIDINE) ""S.Y."".",2026-07-14T17:31:47+08:00
review_04995,衛署藥製字第039038號,"""華盛頓"" 淘蝨乳劑２５％（苯甲酸苄酯）","B. B. 25% EMULSION (BENZYL BENZOATE)""W.P.""",乳劑,,inclusion,"Candidate form/name exists, but TFDA structured dosage form and approved use do not confirm oral liquid use.",Check official TFDA route/form before formal inclusion.,tfda_open_data_info37_cached_20260711,2026-07-14T00:00:00+08:00,"Candidate form/name exists, but TFDA structured dosage form and approved use do not confirm oral liquid use.",blank,none,ready_to_use,unresolved,,,MR-C01,low,"TFDA dosage form=乳劑; approved use=; names=""華盛頓"" 淘蝨乳劑２５％（苯甲酸苄酯） B. B. 25% EMULSION (BENZYL BENZOATE)""W.P."".",2026-07-14T17:31:47+08:00
review_04996,衛署藥製字第039048號,佳菲黴素懸液用顆粒２５０公絲/公克（西華克樂）,KERFENMYCIN GRANULES FOR ORAL SUSPENSION 250MG/GM (CEFACLOR),懸液用顆粒劑,,inclusion,"Candidate form/name exists, but TFDA structured dosage form and approved use do not confirm oral liquid use.",Check official TFDA route/form before formal inclusion.,tfda_open_data_info37_cached_20260711,2026-07-14T00:00:00+08:00,"Candidate form/name exists, but TFDA structured dosage form and approved use do not confirm oral liquid use.",blank,explicit_oral_liquid_name;generic_liquid_name,requires_reconstitution,auto_include,granules_for_oral_suspension,requires_reconstitution,MR-A03,high,TFDA dosage form=懸液用顆粒劑; approved use=; names=佳菲黴素懸液用顆粒２５０公絲/公克（西華克樂） KERFENMYCIN GRANULES FOR ORAL SUSPENSION 250MG/GM (CEFACLOR).,2026-07-14T17:31:47+08:00
review_05006,衛署藥製字第039964號,信妥單劑量點眼液2%,SINTAL SINGLE DOSE UNIT  EYE DROPS 2%,點眼液劑,,inclusion,"Candidate form/name exists, but TFDA structured dosage form and approved use do not confirm oral liquid use.",Check official TFDA route/form before formal inclusion.,tfda_open_data_info37_cached_20260711,2026-07-14T00:00:00+08:00,"Candidate form/name exists, but TFDA structured dosage form and approved use do not confirm oral liquid use.",blank,generic_liquid_name,ready_to_use,auto_exclude,,,MR-B01,high,TFDA dosage form=點眼液劑; approved use=; names=信妥單劑量點眼液2% SINTAL SINGLE DOSE UNIT  EYE DROPS 2%.,2026-07-14T17:31:47+08:00
review_05007,衛署藥製字第040040號,"""聯邦""胃爾康懸浮液４０毫克/毫升（喜每賜康）","WILCON SUSPENSION 40 MG/ML (SIMETHICONE) ""UNION""",懸液劑,一天3至4次，飯後及睡前或需要時服用。成人每次2ML，3歲以上(含)適用成人劑量；3歲以下之嬰幼兒，請洽醫師診治，不宜自行使用。,inclusion,"Candidate form/name exists, but TFDA structured dosage form and approved use do not confirm oral liquid use.",Check official TFDA route/form before formal inclusion.,tfda_open_data_info37_cached_20260711,2026-07-14T00:00:00+08:00,"Candidate form/name exists, but TFDA structured dosage form and approved use do not confirm oral liquid use.",explicit_oral_use,generic_liquid_name,ready_to_use,auto_include,oral_suspension,ready_to_use,MR-A02,high,"TFDA dosage form=懸液劑; approved use=一天3至4次，飯後及睡前或需要時服用。成人每次2ML，3歲以上(含)適用成人劑量；3歲以下之嬰幼兒，請洽醫師診治，不宜自行使用。; names=""聯邦""胃爾康懸浮液４０毫克/毫升（喜每賜康） WILCON SUSPENSION 40 MG/ML (SIMETHICONE) ""UNION"".",2026-07-14T17:31:47+08:00
review_05099,衛部藥製字第061592號,"""國嘉""易暢淨口服溶液用清腸粉劑","EZ KLEAN for oral solution ""KOJAR""",溶液用粉劑,,inclusion,"Candidate form/name exists, but TFDA structured dosage form and approved use do not confirm oral liquid use.",Check official TFDA route/form before formal inclusion.,tfda_open_data_info37_cached_20260711,2026-07-14T00:00:00+08:00,"Candidate form/name exists, but TFDA structured dosage form and approved use do not confirm oral liquid use.",blank,explicit_oral_liquid_name;generic_liquid_name,requires_reconstitution,auto_include,powder_for_oral_solution,requires_reconstitution,MR-A03,high,"TFDA dosage form=溶液用粉劑; approved use=; names=""國嘉""易暢淨口服溶液用清腸粉劑 EZ KLEAN for oral solution ""KOJAR"".",2026-07-14T17:31:47+08:00
review_05138,衛部藥輸字第R00094號,I-131 碘化鈉口服液,Sodium Iodide (I-131) Oral Solution,溶液劑,詳見仿單,inclusion,"Candidate form/name exists, but TFDA structured dosage form and approved use do not confirm oral liquid use.",Check official TFDA route/form before formal inclusion.,tfda_open_data_info37_cached_20260711,2026-07-14T00:00:00+08:00,"Candidate form/name exists, but TFDA structured dosage form and approved use do not confirm oral liquid use.",leaflet_reference_only,explicit_oral_liquid_name;generic_liquid_name,ready_to_use,auto_include,oral_solution,ready_to_use,MR-A02,high,TFDA dosage form=溶液劑; approved use=詳見仿單; names=I-131 碘化鈉口服液 Sodium Iodide (I-131) Oral Solution.,2026-07-14T17:31:47+08:00
review_05241,衛署藥製字第056304號,遠榮樹林醫用二氧化碳,YRIG Shulin Medical Carbon Dioxide,醫用氣體(液態),詳見仿單,inclusion,"Candidate form/name exists, but TFDA structured dosage form and approved use do not confirm oral liquid use.",Check official TFDA route/form before formal inclusion.,tfda_open_data_info37_cached_20260711,2026-07-14T00:00:00+08:00,"Candidate form/name exists, but TFDA structured dosage form and approved use do not confirm oral liquid use.",leaflet_reference_only,none,ready_to_use,auto_exclude,,,MR-B01,high,TFDA dosage form=醫用氣體(液態); approved use=詳見仿單; names=遠榮樹林醫用二氧化碳 YRIG Shulin Medical Carbon Dioxide.,2026-07-14T17:31:47+08:00
review_05269,衛署藥製字第031347號,益胃乳懸液（磷酸鋁）,YEEWAY SUSPENSION (ALUMINUM PHOSPHATE) (R),懸液劑,一天3至4次，於飯後1小時及睡前或需要時服用。請於使用前充分振搖均勻，亦可伴開水或牛奶服用。成人每次40gm(1包)，12歲以上適用成人劑量；6歲以上未滿12歲，每次20gm(1/2包)；3歲以上未滿6歲，每次10gm(1/4包)；3歲以下之嬰幼兒，請洽醫師診治，不宜自行使用。,inclusion,"Candidate form/name exists, but TFDA structured dosage form and approved use do not confirm oral liquid use.",Check official TFDA route/form before formal inclusion.,tfda_open_data_info37_cached_20260711,2026-07-14T00:00:00+08:00,"Candidate form/name exists, but TFDA structured dosage form and approved use do not confirm oral liquid use.",explicit_oral_use,generic_liquid_name,ready_to_use,auto_include,oral_suspension,ready_to_use,MR-A02,high,TFDA dosage form=懸液劑; approved use=一天3至4次，於飯後1小時及睡前或需要時服用。請於使用前充分振搖均勻，亦可伴開水或牛奶服用。成人每次40gm(1包)，12歲以上適用成人劑量；6歲以上未滿12歲，每次20gm(1/2包)；3歲以上未滿6歲，每次10gm(1/4包)；3歲以下之嬰幼兒，請洽醫師診治，不宜自行使用。; names=益胃乳懸液（磷酸鋁） YEEWAY SUSPENSION (ALUMINUM PHOSPHATE) (R).,2026-07-14T17:31:47+08:00
review_05270,衛署藥製字第031350號,"""杏輝"" 胃立舒泰懸濁液","ULSTAL SUSPENSION ""SINPHAR""",懸液劑,成人及12歲以上，一天3次，或需要時服用，每次10ML(1包)；12歲以下，請洽醫師診治。,inclusion,"Candidate form/name exists, but TFDA structured dosage form and approved use do not confirm oral liquid use.",Check official TFDA route/form before formal inclusion.,tfda_open_data_info37_cached_20260711,2026-07-14T00:00:00+08:00,"Candidate form/name exists, but TFDA structured dosage form and approved use do not confirm oral liquid use.",explicit_oral_use,generic_liquid_name,ready_to_use,auto_include,oral_suspension,ready_to_use,MR-A02,high,"TFDA dosage form=懸液劑; approved use=成人及12歲以上，一天3次，或需要時服用，每次10ML(1包)；12歲以下，請洽醫師診治。; names=""杏輝"" 胃立舒泰懸濁液 ULSTAL SUSPENSION ""SINPHAR"".",2026-07-14T17:31:47+08:00
review_05291,衛署藥製字第038113號,"""綠洲""綠賜明點眼液２％（毛果芸香碱）","PILOCARPINE EYE DROPS 2% ""OASIS""",點眼液劑,,inclusion,"Candidate form/name exists, but TFDA structured dosage form and approved use do not confirm oral liquid use.",Check official TFDA route/form before formal inclusion.,tfda_open_data_info37_cached_20260711,2026-07-14T00:00:00+08:00,"Candidate form/name exists, but TFDA structured dosage form and approved use do not confirm oral liquid use.",blank,generic_liquid_name,ready_to_use,auto_exclude,,,MR-B01,high,"TFDA dosage form=點眼液劑; approved use=; names=""綠洲""綠賜明點眼液２％（毛果芸香碱） PILOCARPINE EYE DROPS 2% ""OASIS"".",2026-07-14T17:31:47+08:00
review_05297,衛署藥製字第038233號,達康胃懸液２０公絲/公撮（希每得定）,"DA CON WEI SUSPENSION 20MG/ML (CIMETIDINE) ""C.M.""",懸液劑,,inclusion,"Candidate form/name exists, but TFDA structured dosage form and approved use do not confirm oral liquid use.",Check official TFDA route/form before formal inclusion.,tfda_open_data_info37_cached_20260711,2026-07-14T00:00:00+08:00,"Candidate form/name exists, but TFDA structured dosage form and approved use do not confirm oral liquid use.",blank,generic_liquid_name,ready_to_use,unresolved,,,MR-C01,low,"TFDA dosage form=懸液劑; approved use=; names=達康胃懸液２０公絲/公撮（希每得定） DA CON WEI SUSPENSION 20MG/ML (CIMETIDINE) ""C.M."".",2026-07-14T17:31:47+08:00
